id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,population,"time_to_arrest,hours",severity_score,day_or_night
13774740,JJ180670,2025-03-14 06:45:00,045XX W ROOSEVELT RD,760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,VEHICLE - COMMERCIAL,False,False,1131,11,24,29,6,1146455.0,1894319.0,2025,2025-03-22 15:41:01,41.865988976,-87.737829622,"
,  
(41.865988976, -87.737829622)",280000,,5.0,day
13774817,JJ180689,2025-03-14 06:40:00,020XX W NORTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,HOTEL / MOTEL,True,False,1434,14,32,24,14,1162488.0,1910644.0,2025,2025-03-22 15:41:01,41.910465849,-87.67851383,"
,  
(41.910465849, -87.67851383)",360000,201.01694444444445,6.0,day
13775300,JJ181529,2025-03-14 06:30:00,061XX N PAULINA ST,560,ASSAULT,SIMPLE,APARTMENT,False,False,2433,24,40,77,08A,1164069.0,1940847.0,2025,2025-03-22 15:41:01,41.993311074,-87.671849469,"
,  
(41.993311074, -87.671849469)",440000,,10.0,day
13775323,JJ181149,2025-03-14 06:30:00,004XX E 81ST ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,631,6,6,44,7,1180394.0,1851388.0,2025,2025-03-22 15:41:01,41.747469072,-87.614555966,"
,  
(41.747469072, -87.614555966)",100000,,6.0,day
13774728,JJ180662,2025-03-14 06:30:00,080XX S MERRILL AVE,4389,OTHER OFFENSE,VIOLATION GPS MONITORING DEVICE,APARTMENT,False,True,414,4,8,46,26,1191924.0,1852143.0,2025,2025-03-22 15:41:01,41.749268788,-87.572282851,"
,  
(41.749268788, -87.572282851)",120000,,0.0,day
13777985,JJ184720,2025-03-14 06:22:00,033XX S SEELEY AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,912,9,12,59,26,1163225.0,1882607.0,2025,2025-03-22 15:41:01,41.833514358,-87.676594409,"
,  
(41.833514358, -87.676594409)",160000,,0.0,day
13774733,JJ180661,2025-03-14 06:22:00,076XX S STEWART AVE,334,ROBBERY,ATTEMPT ARMED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,False,621,6,17,69,3,1174950.0,1854256.0,2025,2025-03-22 15:41:01,41.755462278,-87.634418897,"
,  
(41.755462278, -87.634418897)",210000,,10.0,day
13774838,JJ180680,2025-03-14 06:20:00,011XX N MARSHFIELD AVE,710,THEFT,THEFT FROM MOTOR VEHICLE,VEHICLE NON-COMMERCIAL,False,False,1213,12,1,24,6,1165181.0,1907771.0,2025,2025-03-22 15:41:01,41.902525298,-87.668702569,"
,  
(41.902525298, -87.668702569)",50000,,5.0,day
13774730,JJ180659,2025-03-14 06:05:00,045XX S GREENWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,222,2,4,39,14,1184348.0,1875121.0,2025,2025-03-22 15:41:01,41.812502972,-87.599325191,"
,  
(41.812502972, -87.599325191)",80000,,6.0,day
13774748,JJ180666,2025-03-14 06:05:00,073XX W FOSTER AVE,031A,ROBBERY,ARMED - HANDGUN,GROCERY FOOD STORE,False,False,1613,16,41,10,3,1126232.0,1933708.0,2025,2025-03-22 15:41:01,41.97443857,-87.81119077,"
,  
(41.97443857, -87.81119077)",450000,,10.0,day
13776419,JJ182175,2025-03-14 06:04:00,035XX N ELSTON AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,1733,17,35,21,6,1154298.0,1923613.0,2025,2025-03-22 15:41:01,41.946221444,-87.708253555,"
,  
(41.946221444, -87.708253555)",390000,,5.0,day
13775434,JJ181508,2025-03-14 06:02:00,0000X E MADISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,112,1,34,32,14,1177152.0,1900424.0,2025,2025-03-22 15:41:01,41.882101844,-87.624954318,"
,  
(41.882101844, -87.624954318)",380000,,6.0,day
13774719,JJ180664,2025-03-14 06:02:00,003XX S SACRAMENTO BLVD,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,1124,11,27,27,15,1156433.0,1898322.0,2025,2025-03-22 15:41:01,41.876777843,-87.701091211,"
,  
(41.876777843, -87.701091211)",310000,,0.0,day
13777403,JJ184067,2025-03-14 06:00:00,005XX W BROMPTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1925,19,46,6,14,1171870.0,1924200.0,2025,2025-03-22 15:41:01,41.947462382,-87.643647553,"
,  
(41.947462382, -87.643647553)",500000,,6.0,day
13775886,JJ182058,2025-03-14 06:00:00,060XX S HARPER AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,314,3,5,42,7,1187484.0,1865036.0,2025,2025-03-22 15:41:01,41.784754925,-87.588143196,"
,  
(41.784754925, -87.588143196)",90000,,6.0,day
13775275,JJ181503,2025-03-14 06:00:00,059XX N ARTESIAN AVE,820,THEFT,$500 AND UNDER,STREET,False,False,2011,20,40,2,6,1158917.0,1939305.0,2025,2025-03-22 15:41:01,41.989187404,-87.69084305,"
,  
(41.989187404, -87.69084305)",440000,,5.0,day
13774787,JJ180657,2025-03-14 05:32:00,112XX S GREEN BAY AVE,930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,ALLEY,False,False,433,4,10,52,7,1200571.0,1830940.0,2025,2025-03-22 15:41:01,41.69087182,-87.54131235,"
,  
(41.69087182, -87.54131235)",140000,,6.0,night
13774786,JJ180665,2025-03-14 05:32:00,112XX S GREEN BAY AVE,930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,ALLEY,False,False,433,4,10,52,7,1200571.0,1830940.0,2025,2025-03-22 15:41:01,41.69087182,-87.54131235,"
,  
(41.69087182, -87.54131235)",140000,,6.0,night
13775253,JJ181360,2025-03-14 05:30:00,002XX W 89TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,False,True,634,6,21,49,08A,1176241.0,1845918.0,2025,2025-03-22 15:41:01,41.732552896,-87.629937507,"
,  
(41.732552896, -87.629937507)",250000,,0.0,night
13774785,JJ180734,2025-03-14 05:30:00,098XX S STATE ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRAIN,False,False,511,5,9,49,14,1178253.0,1840150.0,2025,2025-03-22 15:41:01,41.716679404,-87.62274113,"
,  
(41.716679404, -87.62274113)",130000,,6.0,night
13774923,JJ180649,2025-03-14 05:20:00,068XX S ADA ST,330,ROBBERY,AGGRAVATED,SIDEWALK,False,False,724,7,17,67,3,1168506.0,1859437.0,2025,2025-03-22 15:41:01,41.769820851,-87.657885421,"
,  
(41.769820851, -87.657885421)",210000,,10.0,night
13774826,JJ180830,2025-03-14 05:00:00,001XX E SUPERIOR ST,460,BATTERY,SIMPLE,HOTEL / MOTEL,False,False,1833,18,2,8,08B,1177508.0,1905401.0,2025,2025-03-22 15:41:01,41.895750913,-87.623495923,"
,  
(41.895750913, -87.623495923)",60000,,10.0,night
13774935,JJ180840,2025-03-14 05:00:00,015XX W 99TH ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,APARTMENT,True,False,2213,22,19,72,18,1167774.0,1839085.0,2025,2025-03-22 15:41:01,41.713987803,-87.661151339,"
,  
(41.713987803, -87.661151339)",230000,202.6836111111111,0.0,night
13774701,JJ180635,2025-03-14 04:20:00,073XX S UNION AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,732,7,6,68,08B,1172905.0,1856142.0,2025,2025-03-22 15:41:01,41.760683041,-87.641857727,"
,  
(41.760683041, -87.641857727)",100000,,10.0,night
13774723,JJ180632,2025-03-14 04:19:00,016XX W MADISON ST,460,BATTERY,SIMPLE,APARTMENT,True,False,1224,12,27,28,08B,1165476.0,1900090.0,2025,2025-03-22 15:41:01,41.881441785,-87.667837814,"
,  
(41.881441785, -87.667837814)",310000,203.36694444444444,10.0,night
13774680,JJ180639,2025-03-14 04:15:00,018XX W JUNEWAY TER,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRAIN,False,False,2422,24,49,1,14,1162839.0,1951492.0,2025,2025-03-22 15:41:01,42.022547189,-87.676073253,"
,  
(42.022547189, -87.676073253)",530000,,6.0,night
13774696,JJ180629,2025-03-14 04:09:00,103XX S WENTWORTH AVE,460,BATTERY,SIMPLE,VEHICLE NON-COMMERCIAL,False,False,512,5,9,49,08B,1176783.0,1836233.0,2025,2025-03-22 15:41:01,41.70596378,-87.628242512,"
,  
(41.70596378, -87.628242512)",130000,,10.0,night
13774656,JJ180626,2025-03-14 04:07:00,001XX S ST LOUIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1123,11,28,27,14,1153034.0,1899177.0,2025,2025-03-22 15:41:01,41.879192083,-87.713548684,"
,  
(41.879192083, -87.713548684)",320000,,6.0,night
13774705,JJ180636,2025-03-14 04:05:00,028XX N PINE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1934,19,44,6,14,1172535.0,1919018.0,2025,2025-03-22 15:41:01,41.933228076,-87.641356961,"
,  
(41.933228076, -87.641356961)",480000,,6.0,night
13774818,JJ180827,2025-03-14 04:00:00,059XX W 65TH ST,915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,812,8,13,64,7,1137893.0,1860824.0,2025,2025-03-22 15:41:01,41.774231967,-87.770067888,"
,  
(41.774231967, -87.770067888)",170000,,6.0,night
13774690,JJ180620,2025-03-14 03:50:00,016XX W 65TH ST,1020,ARSON,BY FIRE,APARTMENT,False,False,725,7,15,67,9,1166615.0,1861610.0,2025,2025-03-22 15:41:01,41.775824389,-87.664755093,"
,  
(41.775824389, -87.664755093)",190000,,8.0,night
13774700,JJ180553,2025-03-14 03:45:00,057XX W MADISON ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,VEHICLE NON-COMMERCIAL,True,False,1513,15,29,25,18,1138058.0,1899436.0,2025,2025-03-22 15:41:01,41.880186421,-87.768532463,"
,  
(41.880186421, -87.768532463)",330000,203.9336111111111,0.0,night
13774851,JJ180619,2025-03-14 03:39:00,045XX S LAFLIN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,924,9,15,61,08B,1167095.0,1874700.0,2025,2025-03-22 15:41:01,41.811734652,-87.662621066,"
,  
(41.811734652, -87.662621066)",190000,,10.0,night
13774722,JJ180628,2025-03-14 03:39:00,009XX E 133RD ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,533,5,10,54,08B,1185246.0,1817292.0,2025,2025-03-22 15:41:01,41.653792789,-87.597843966,"
,  
(41.653792789, -87.597843966)",140000,204.0336111111111,10.0,night
13774968,JJ180774,2025-03-14 03:27:00,034XX N NORMANDY AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1632,16,38,17,26,1131136.0,1922109.0,2025,2025-03-22 15:41:01,41.942526246,-87.793425679,"
,  
(41.942526246, -87.793425679)",420000,,0.0,night
13774662,JJ180615,2025-03-14 03:25:00,027XX N PINE GROVE AVE,560,ASSAULT,SIMPLE,CONVENIENCE STORE,False,False,1935,19,43,7,08A,1172652.0,1918576.0,2025,2025-03-22 15:41:01,41.932012618,-87.640940116,"
,  
(41.932012618, -87.640940116)",470000,,10.0,night
13774724,JJ180633,2025-03-14 03:16:00,017XX W MORSE AVE,2025,NARCOTICS,POSSESS - HALLUCINOGENS,STREET,True,False,2431,24,49,1,18,1163709.0,1946120.0,2025,2025-03-22 15:41:01,42.007787944,-87.673024104,"
,  
(42.007787944, -87.673024104)",530000,204.41694444444445,0.0,night
13774734,JJ180613,2025-03-14 03:10:00,077XX S HERMITAGE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,611,6,17,71,08B,1166025.0,1853380.0,2025,2025-03-22 15:41:01,41.753252722,-87.667151648,"
,  
(41.753252722, -87.667151648)",210000,,10.0,night
13774713,JJ180612,2025-03-14 03:00:00,006XX N WABASH AVE,312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,STREET,False,False,1834,18,42,8,3,1176622.0,1904650.0,2025,2025-03-22 15:41:01,41.893710201,-87.626772679,"
,  
(41.893710201, -87.626772679)",460000,,10.0,night
13774742,JJ180617,2025-03-14 03:00:00,001XX E 71ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,323,3,6,69,15,1178541.0,1857977.0,2025,2025-03-22 15:41:01,41.765592306,-87.621145976,"
,  
(41.765592306, -87.621145976)",100000,204.6836111111111,0.0,night
13774710,JJ180604,2025-03-14 03:00:00,001XX E ONTARIO ST,560,ASSAULT,SIMPLE,STREET,False,False,1834,18,42,8,08A,1177526.0,1904526.0,2025,2025-03-22 15:41:01,41.893349463,-87.623456403,"
,  
(41.893349463, -87.623456403)",460000,,10.0,night
13774699,JJ180631,2025-03-14 03:00:00,083XX S COTTAGE GROVE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,632,6,6,44,08B,1183012.0,1849841.0,2025,2025-03-22 15:41:01,41.743163524,-87.605010924,"
,  
(41.743163524, -87.605010924)",100000,,10.0,night
13774694,JJ180614,2025-03-14 02:59:00,008XX E 46TH ST,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,False,False,221,2,4,39,04B,1182553.0,1874690.0,2025,2025-03-22 15:41:01,41.811362157,-87.605922555,"
,  
(41.811362157, -87.605922555)",80000,,10.0,night
13774650,JJ180606,2025-03-14 02:55:00,048XX W NEWPORT AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1634,16,31,15,08B,1143469.0,1922499.0,2025,2025-03-22 15:41:01,41.943374334,-87.748085781,"
,  
(41.943374334, -87.748085781)",350000,,10.0,night
13777668,JJ180642,2025-03-14 02:51:00,048XX S PAULINA ST,610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,931,9,20,61,5,1165824.0,1872711.0,2025,2025-03-22 15:41:01,41.806303735,-87.667339581,"
,  
(41.806303735, -87.667339581)",240000,,5.0,night
13774731,JJ180618,2025-03-14 02:33:00,004XX W 95TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,False,False,2223,22,9,73,15,1174876.0,1841905.0,2025,2025-03-22 15:41:01,41.721571186,-87.635057344,"
,  
(41.721571186, -87.635057344)",130000,,0.0,night
13774729,JJ180651,2025-03-14 02:30:00,003XX W WENDELL ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1823,18,27,8,11,1173655.0,1907385.0,2025,2025-03-22 15:41:01,41.901281719,-87.637587897,"
,  
(41.901281719, -87.637587897)",310000,,6.0,night
13774653,JJ180599,2025-03-14 02:30:00,103XX S CHURCH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,2212,22,19,72,08B,1168116.0,1836135.0,2025,2025-03-22 15:41:01,41.705885205,-87.659983285,"
,  
(41.705885205, -87.659983285)",230000,,10.0,night
13774823,JJ180852,2025-03-14 02:30:00,106XX S INDIANA AVE,820,THEFT,$500 AND UNDER,RESIDENCE,False,False,512,5,9,49,6,1179468.0,1834398.0,2025,2025-03-22 15:41:01,41.700867542,-87.618466065,"
,  
(41.700867542, -87.618466065)",130000,,5.0,night
13774702,JJ180623,2025-03-14 02:30:00,008XX S CARPENTER ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1232,12,34,28,14,1169477.0,1896402.0,2025,2025-03-22 15:41:01,41.871235563,-87.65325369,"
,  
(41.871235563, -87.65325369)",380000,,6.0,night
13774601,JJ180597,2025-03-14 02:29:00,011XX S MOZART ST,810,THEFT,OVER $500,APARTMENT,False,True,1135,11,28,29,6,1157529.0,1895021.0,2025,2025-03-22 15:41:01,41.867697344,-87.697156855,"
,  
(41.867697344, -87.697156855)",320000,,5.0,night
13774726,JJ180602,2025-03-14 02:23:00,008XX E 54TH ST,498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,233,2,20,41,04B,1182633.0,1869385.0,2025,2025-03-22 15:41:01,41.796802952,-87.605793832,"
,  
(41.796802952, -87.605793832)",240000,,10.0,night
13774682,JJ180594,2025-03-14 02:16:00,013XX S SAWYER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1022,10,24,29,08B,1154908.0,1893639.0,2025,2025-03-22 15:41:01,41.863957884,-87.706816062,"
,  
(41.863957884, -87.706816062)",280000,,10.0,night
13774636,JJ180603,2025-03-14 02:15:00,017XX S MICHIGAN AVE,5111,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,STREET,True,False,131,1,3,33,26,1177495.0,1891921.0,2025,2025-03-22 15:41:01,41.858761329,-87.623952866,"
,  
(41.858761329, -87.623952866)",70000,205.4336111111111,0.0,night
13774686,JJ180609,2025-03-14 02:07:00,086XX S KILPATRICK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,False,False,834,8,18,70,14,1146609.0,1846929.0,2025,2025-03-22 15:41:01,41.735940525,-87.738468268,"
,  
(41.735940525, -87.738468268)",220000,,6.0,night
13774660,JJ180591,2025-03-14 02:07:00,057XX S CALUMET AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,232,2,20,40,14,1179460.0,1867131.0,2025,2025-03-22 15:41:01,41.79069087,-87.617498271,"
,  
(41.79069087, -87.617498271)",240000,,6.0,night
13774632,JJ180595,2025-03-14 02:05:00,034XX N HALSTED ST,460,BATTERY,SIMPLE,BAR OR TAVERN,True,False,1924,19,44,6,08B,1170308.0,1923273.0,2025,2025-03-22 15:41:01,41.944953005,-87.649416212,"
,  
(41.944953005, -87.649416212)",480000,205.6002777777778,10.0,night
13774634,JJ180587,2025-03-14 02:01:00,029XX E 79TH ST,031A,ROBBERY,ARMED - HANDGUN,CTA BUS STOP,False,False,421,4,7,43,3,1197075.0,1853149.0,2025,2025-03-22 15:41:01,41.751902751,-87.553374538,"
,  
(41.751902751, -87.553374538)",110000,,10.0,night
13779085,JJ185999,2025-03-14 02:00:00,034XX N HALSTED ST,460,BATTERY,SIMPLE,BAR OR TAVERN,False,False,1924,19,44,6,08B,1170308.0,1923273.0,2025,2025-03-22 15:41:01,41.944953005,-87.649416212,"
,  
(41.944953005, -87.649416212)",480000,,10.0,night
13774773,JJ180746,2025-03-14 02:00:00,031XX W MADISON ST,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1124,11,28,27,6,1155497.0,1899851.0,2025,2025-03-22 15:41:01,41.880992442,-87.704486793,"
,  
(41.880992442, -87.704486793)",320000,,5.0,night
13774765,JJ180716,2025-03-14 02:00:00,014XX W POTOMAC AVE,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1433,14,1,24,6,1166632.0,1908757.0,2025,2025-03-22 15:41:01,41.905199976,-87.663344538,"
,  
(41.905199976, -87.663344538)",50000,,5.0,night
13778017,JJ184494,2025-03-14 02:00:00,0000X W DIVISION ST,820,THEFT,$500 AND UNDER,STREET,False,False,1824,18,2,8,6,1175950.0,1908370.0,2025,2025-03-22 15:41:01,41.903933222,-87.629128536,"
,  
(41.903933222, -87.629128536)",60000,,5.0,night
13774681,JJ180608,2025-03-14 01:40:00,016XX S TROY ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1022,10,24,29,08B,1155633.0,1891405.0,2025,2025-03-22 15:41:01,41.857812994,-87.7042147,"
,  
(41.857812994, -87.7042147)",280000,,10.0,night
13774646,JJ180589,2025-03-14 01:35:00,063XX N CLAREMONT AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2413,24,50,2,08B,1159498.0,1942055.0,2025,2025-03-22 15:41:01,41.996721528,-87.688629897,"
,  
(41.996721528, -87.688629897)",540000,,10.0,night
13774655,JJ180592,2025-03-14 01:33:00,0000X W RANDOLPH ST,620,BURGLARY,UNLAWFUL ENTRY,MOVIE HOUSE / THEATER,False,False,111,1,42,32,5,1176057.0,1901283.0,2025,2025-03-22 15:41:01,41.88448372,-87.628949218,"
,  
(41.88448372, -87.628949218)",460000,,5.0,night
13775107,JJ181120,2025-03-14 01:30:00,059XX W GRAND AVE,460,BATTERY,SIMPLE,STREET,False,False,2515,25,36,19,08B,1136478.0,1914030.0,2025,2025-03-22 15:41:01,41.920262571,-87.773984745,"
,  
(41.920262571, -87.773984745)",400000,,10.0,night
13776158,JJ182418,2025-03-14 01:30:00,044XX N CENTRAL AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,1622,16,38,15,3,1138198.0,1929293.0,2025,2025-03-22 15:41:01,41.962114848,-87.767294745,"
,  
(41.962114848, -87.767294745)",420000,,10.0,night
13774639,JJ180584,2025-03-14 01:25:00,013XX S LAWNDALE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1011,10,24,29,08B,1151919.0,1893609.0,2025,2025-03-22 15:41:01,41.863934894,-87.71778941,"
,  
(41.863934894, -87.71778941)",280000,,10.0,night
13774679,JJ180583,2025-03-14 01:18:00,022XX N SPRINGFIELD AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,ALLEY,False,True,2525,25,35,22,04B,1150012.0,1914626.0,2025,2025-03-22 15:41:01,41.921645045,-87.724242285,"
,  
(41.921645045, -87.724242285)",390000,,10.0,night
13774691,JJ180577,2025-03-14 01:15:00,068XX S KARLOV AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,833,8,23,65,14,1150215.0,1858898.0,2025,2025-03-22 15:41:01,41.768716367,-87.724946925,"
,  
(41.768716367, -87.724946925)",270000,,6.0,night
13779538,JJ186298,2025-03-14 01:15:00,064XX N RIDGE BLVD,890,THEFT,FROM BUILDING,OTHER (SPECIFY),False,False,2412,24,50,2,6,1162641.0,1942703.0,2025,2025-03-22 15:41:01,41.998434142,-87.677049865,"
,  
(41.998434142, -87.677049865)",540000,,5.0,night
13774635,JJ180585,2025-03-14 01:15:00,014XX E 87TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,False,False,412,4,8,48,08A,1187457.0,1847586.0,2025,2025-03-22 15:41:01,41.736871185,-87.58879593,"
,  
(41.736871185, -87.58879593)",120000,,0.0,night
13774604,JJ180575,2025-03-14 01:14:00,014XX N TALMAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1423,14,26,24,14,1158485.0,1909408.0,2025,2025-03-22 15:41:01,41.907157084,-87.693253234,"
,  
(41.907157084, -87.693253234)",300000,,6.0,night
13776008,JJ180724,2025-03-14 01:00:00,080XX S UNION AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,False,True,621,6,6,71,7,1173030.0,1851606.0,2025,2025-03-22 15:41:01,41.748232929,-87.641533277,"
,  
(41.748232929, -87.641533277)",100000,,6.0,night
13775206,JJ181263,2025-03-14 01:00:00,022XX N SPRINGFIELD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,False,False,2525,25,35,22,7,1150012.0,1914626.0,2025,2025-03-22 15:41:01,41.921645045,-87.724242285,"
,  
(41.921645045, -87.724242285)",390000,,6.0,night
13777778,JJ184332,2025-03-14 01:00:00,005XX N STATE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1831,18,42,8,7,1176272.0,1904025.0,2025,2025-03-22 15:41:01,41.89200307,-87.628076963,"
,  
(41.89200307, -87.628076963)",460000,,6.0,night
13777436,JJ183338,2025-03-14 01:00:00,047XX N SPAULDING AVE,710,THEFT,THEFT FROM MOTOR VEHICLE,APARTMENT,False,False,1713,17,33,14,6,1153523.0,1931372.0,2025,2025-03-22 15:41:01,41.967528132,-87.710895067,"
,  
(41.967528132, -87.710895067)",370000,,5.0,night
13775392,JJ181650,2025-03-14 01:00:00,059XX W WALTON ST,1585,SEX OFFENSE,OTHER,"VEHICLE - OTHER RIDE SHARE SERVICE (LYFT, UBER, ETC.)",False,False,1511,15,29,25,17,1136743.0,1905726.0,2025,2025-03-22 15:41:01,41.897470647,-87.773210309,"
,  
(41.897470647, -87.773210309)",330000,,0.0,night
13774804,JJ180737,2025-03-14 01:00:00,080XX S ST LAWRENCE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,631,6,6,44,7,1181630.0,1851851.0,2025,2025-03-22 15:41:01,41.748711173,-87.61001268,"
,  
(41.748711173, -87.61001268)",100000,,6.0,night
13775598,JJ181136,2025-03-14 01:00:00,008XX N KOLIN AVE,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,False,True,1111,11,37,23,2,1147222.0,1905275.0,2025,2025-03-22 15:41:01,41.89603887,-87.734733346,"
,  
(41.89603887, -87.734733346)",410000,,0.0,night
13774657,JJ180601,2025-03-14 01:00:00,059XX S CARPENTER ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,712,7,16,68,08B,1170330.0,1865381.0,2025,2025-03-22 15:41:01,41.786092397,-87.651026559,"
,  
(41.786092397, -87.651026559)",200000,,10.0,night
13774849,JJ180902,2025-03-14 01:00:00,067XX S PULASKI RD,820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,833,8,23,65,6,1150866.0,1859440.0,2025,2025-03-22 15:41:01,41.770191042,-87.722546543,"
,  
(41.770191042, -87.722546543)",270000,,5.0,night
13774603,JJ180569,2025-03-14 00:59:00,012XX S SPRINGFIELD AVE,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,1011,10,24,29,04B,1150575.0,1894131.0,2025,2025-03-22 15:41:01,41.865393661,-87.722709581,"
,  
(41.865393661, -87.722709581)",280000,,10.0,night
13774618,JJ180568,2025-03-14 00:50:00,009XX E 85TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,632,6,8,44,08B,1183836.0,1848821.0,2025,2025-03-22 15:41:01,41.740345356,-87.602023542,"
,  
(41.740345356, -87.602023542)",120000,,10.0,night
13774629,JJ180598,2025-03-14 00:50:00,019XX S PULASKI RD,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1012,10,24,29,6,1150020.0,1890290.0,2025,2025-03-22 15:41:01,41.854864309,-87.724846958,"
,  
(41.854864309, -87.724846958)",280000,,5.0,night
13774645,JJ180552,2025-03-14 00:46:00,031XX N HAMLIN AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,False,False,2523,25,35,21,26,1150619.0,1920698.0,2025,2025-03-22 15:41:01,41.938295279,-87.721852879,"
,  
(41.938295279, -87.721852879)",390000,,0.0,night
